"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"39",17,3.46563706563707,0.00170928351612205,4.90530303030303,1554,4.37328984640555e-06,"+","GO:1901700","response to oxygen-containing compound"
"40",34,2.04697833523375,0.00181169945531233,16.6098484848485,5262,4.754180818244e-06,"+","GO:0007154","cell communication"
"41",10,5.97735849056604,0.00218912941781837,1.6729797979798,530,5.88823106544336e-06,"+","GO:0001568","blood vessel development"
"42",13,4.38127659574468,0.00225595432134179,2.96717171717172,940,6.21597333178214e-06,"+","GO:0030334","regulation of cell migration"
"43",14,4.03934426229508,0.00232626134490616,3.46590909090909,1098,6.56230649025551e-06,"+","GO:0032101","regulation of response to external stimulus"
"44",13,4.30794979079498,0.00258355497828686,3.01767676767677,956,7.45761458011035e-06,"+","GO:0007155","cell adhesion"
"45",33,2.04627128596594,0.00267508402568637,16.1268939393939,5109,7.8973155649076e-06,"+","GO:0023052","signaling"
"46",10,5.74954627949183,0.00274180957591166,1.73926767676768,551,8.27417440739596e-06,"+","GO:0001944","vasculature development"
"47",11,5.09473684210526,0.00284258835366741,2.15909090909091,684,8.76478728743476e-06,"+","GO:0035239","tube morphogenesis"
"48",17,3.26004842615012,0.00313800226515238,5.21464646464646,1652,9.88152651888172e-06,"+","GO:0051240","positive regulation of multicellular organismal process"
"49",3,67.8857142857143,0.00331575060438729,0.0441919191919192,14,1.06587797425033e-05,"+","GO:0150146","cell junction disassembly"
"50",20,2.82604817127565,0.00341587142827181,7.0770202020202,2242,1.12047216042505e-05,"+","GO:0048584","positive regulation of response to stimulus"
"51",13,4.1184,0.00360958927923837,3.15656565656566,1000,1.20769568484653e-05,"+","GO:2000145","regulation of cell motility"
"52",12,4.46197183098592,0.00364376426549303,2.68939393939394,852,1.24303445388465e-05,"+","GO:0033993","response to lipid"
"53",6,11.2473372781065,0.00444912928455835,0.533459595959596,169,1.54696484997437e-05,"+","GO:1903034","regulation of response to wounding"
"54",15,3.50442477876106,0.00450517005729747,4.28030303030303,1356,1.5960059246478e-05,"+","GO:0080134","regulation of response to stress"
"55",13,3.95239923224568,0.00517736420371192,3.28914141414141,1042,1.86810359643217e-05,"+","GO:0040012","regulation of locomotion"
"56",13,3.94105263157895,0.00524141769934063,3.29861111111111,1045,1.92560120162091e-05,"+","GO:0006915","apoptotic process"
"57",5,15.2307692307692,0.00517941911158061,0.328282828282828,104,1.93680305294296e-05,"+","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide"
"58",3,55.9058823529412,0.00519775237543596,0.0536616161616162,17,1.97775790707397e-05,"+","GO:0051044","positive regulation of membrane protein ectodomain proteolysis"
"59",12,4.20066298342541,0.0058485179030774,2.85669191919192,905,2.26374438287454e-05,"+","GO:0035295","tube development"
"60",15,3.38461538461538,0.006107272934568,4.43181818181818,1404,2.40396494177052e-05,"+","GO:2000026","regulation of multicellular organismal development"
"61",7,8.0057761732852,0.00660198952049267,0.874368686868687,277,2.64200853342552e-05,"+","GO:0042063","gliogenesis"
"62",3,50.0210526315789,0.00689772781314449,0.0599747474747475,19,2.80560994827106e-05,"+","GO:0009110","vitamin biosynthetic process"
"63",2,211.2,0.00710692492590212,0.00946969696969697,3,2.93732382294715e-05,"+","GO:0038195","urokinase plasminogen activator signaling pathway"
"64",13,3.76453382084095,0.00741277270679236,3.45328282828283,1094,3.11236274509421e-05,"+","GO:0012501","programmed cell death"
"65",13,3.75081967213115,0.00758134964326304,3.46590909090909,1098,3.23287887431672e-05,"+","GO:0008219","cell death"
"66",7,7.64689655172414,0.00817425525760996,0.91540404040404,290,3.53933508497184e-05,"+","GO:0045765","regulation of angiogenesis"
"67",6,9.69795918367347,0.00811577697958851,0.618686868686869,196,3.56725747971154e-05,"+","GO:0071222","cellular response to lipopolysaccharide"
"68",7,7.49189189189189,0.00903551783241512,0.934343434343434,296,4.0308024181869e-05,"+","GO:1901342","regulation of vasculature development"
"69",20,2.58823529411765,0.00900996431362447,7.72727272727273,2448,4.07851169481131e-05,"+","GO:0050793","regulation of developmental process"
"70",15,3.21951219512195,0.00936106514741668,4.65909090909091,1476,4.29885560794573e-05,"+","GO:0042981","regulation of apoptotic process"
"71",27,2.14806629834254,0.0097656093622886,12.5694444444444,3982,4.54869949958991e-05,"+","GO:0048583","regulation of response to stimulus"
"72",20,2.56830158086745,0.00965188497636266,7.78724747474747,2467,4.55904820768951e-05,"+","GO:0010033","response to organic substance"
"73",30,1.98454792232199,0.0100426726805244,15.1167929292929,4789,4.80951981682267e-05,"+","GO:0007165","signal transduction"
"74",6,9.18260869565217,0.00996632918109817,0.653409090909091,207,4.83834126747533e-05,"+","GO:0071219","cellular response to molecule of bacterial origin"
"75",9,5.25082872928177,0.0100754642307405,1.71401515151515,543,4.95742188089966e-05,"+","GO:0030335","positive regulation of cell migration"
"76",7,7.2,0.0103947314373249,0.972222222222222,308,5.18270412147667e-05,"+","GO:0042742","defense response to bacterium"
"77",9,5.16521739130435,0.0111403412903383,1.74242424242424,552,5.62754234308238e-05,"+","GO:0032103","positive regulation of response to external stimulus"
"78",12,3.8016,0.0117008732498561,3.15656565656566,1000,5.98745728195744e-05,"+","GO:0002684","positive regulation of immune system process"
"79",15,3.12426035502959,0.0117063460175571,4.80113636363636,1521,6.06705592984984e-05,"+","GO:0043067","regulation of programmed cell death"
"80",35,1.78550724637681,0.0129294142290224,19.6022727272727,6210,6.78575830428259e-05,"+","GO:0048518","positive regulation of biological process"
"81",15,3.08571428571429,0.0131513361652475,4.86111111111111,1540,6.98850770442199e-05,"+","GO:0002682","regulation of immune system process"
"82",9,5.0021052631579,0.0133834615520493,1.79924242424242,570,7.19965785782356e-05,"+","GO:2000147","positive regulation of cell motility"
"83",24,2.21023255813954,0.0141818345268642,10.8585858585859,3440,7.72218241638606e-05,"+","GO:0010646","regulation of cell communication"
"84",37,1.73782060785767,0.0158260977461368,21.2910353535354,6745,8.72132920472012e-05,"+","GO:0032501","multicellular organismal process"
"85",9,4.87384615384615,0.0157430655335269,1.84659090909091,585,8.77885304959515e-05,"+","GO:0040017","positive regulation of locomotion"
"86",3,33.9428571428571,0.0164741036033694,0.0883838383838384,28,9.29458052804415e-05,"+","GO:0051043","regulation of membrane protein ectodomain proteolysis"
"87",6,8.15793991416309,0.0163092039984298,0.735479797979798,233,9.30853997155015e-05,"+","GO:0071216","cellular response to biotic stimulus"
"88",6,8.12307692307692,0.0165076482288072,0.738636363636364,234,9.5300993514074e-05,"+","GO:2001234","negative regulation of apoptotic signaling pathway"
"89",7,6.52235294117647,0.016491200224975,1.07323232323232,340,9.62879236385735e-05,"+","GO:0001525","angiogenesis"
"90",4,16.6736842105263,0.0165636851945489,0.23989898989899,76,9.77977870176082e-05,"+","GO:0002526","acute inflammatory response"
"91",9,4.79193277310924,0.0167273231438801,1.87815656565657,595,9.98613400310364e-05,"+","GO:0030162","regulation of proteolysis"
"92",11,3.89798657718121,0.0168058717937869,2.8219696969697,894,0.000101432802271757,"+","GO:0043066","negative regulation of apoptotic process"
"93",22,2.30705064548163,0.0194220931487313,9.53598484848485,3021,0.000118497320923178,"+","GO:0009966","regulation of signal transduction"
"94",11,3.78371335504886,0.0213889713638837,2.90719696969697,921,0.000131900761543336,"+","GO:0043069","negative regulation of programmed cell death"
"95",18,2.54685127288968,0.0221798486159304,7.0675505050505,2239,0.000138232999968076,"+","GO:0009653","anatomical structure morphogenesis"
"96",8,5.2041067761807,0.0227025362422501,1.53724747474747,487,0.000142979956652628,"+","GO:0022407","regulation of cell-cell adhesion"
"97",31,1.87742305486523,0.0225297483394036,16.5119949494949,5231,0.000143369782124395,"+","GO:0048856","anatomical structure development"
"98",4,14.9082352941176,0.0235018222105999,0.268308080808081,85,0.000151097459597113,"+","GO:0045069","regulation of viral genome replication"
"99",15,2.85576923076923,0.0256309311177343,5.25252525252525,1664,0.00016646737391955,"+","GO:0048585","negative regulation of response to stimulus"
"100",12,3.40035778175313,0.0262476002749953,3.5290404040404,1118,0.000172194451715511,"+","GO:0051130","positive regulation of cellular component organization"
"101",4,14.4,0.0260770849837731,0.277777777777778,88,0.000172786563233031,"+","GO:0032370","positive regulation of lipid transport"
"102",5,9.5421686746988,0.0267725415663278,0.523989898989899,166,0.000179151035869936,"+","GO:0001906","cell killing"
"103",5,9.42857142857143,0.028033310994681,0.53030303030303,168,0.000189426689788896,"+","GO:0006898","receptor-mediated endocytosis"
"104",4,13.9252747252747,0.0288209711927397,0.287247474747475,91,0.000196639834943576,"+","GO:1903035","negative regulation of response to wounding"
"105",7,5.775,0.029605075171528,1.21212121212121,384,0.000203931830545853,"+","GO:0019221","cytokine-mediated signaling pathway"
"106",2,90.5142857142857,0.0293271081034975,0.0220959595959596,7,0.000203941052218771,"+","GO:0043615","astrocyte cell migration"
"107",11,3.58887744593203,0.0298086704239652,3.06502525252525,971,0.000209245406767977,"+","GO:0048646","anatomical structure formation involved in morphogenesis"
"108",3,25.6864864864865,0.0304891361943402,0.116792929292929,37,0.000216022220625122,"+","GO:0014002","astrocyte development"
"109",24,2.0807881773399,0.0323615529531421,11.5340909090909,3654,0.000231411747811617,"+","GO:0030154","cell differentiation"
"110",24,2.07908121410993,0.0323388500894759,11.5435606060606,3657,0.00023337095780636,"+","GO:0048869","cellular developmental process"
"111",10,3.84466019417476,0.0333136975452993,2.6010101010101,824,0.000242591381455634,"+","GO:0034097","response to cytokine"
"112",8,4.8,0.0337176562410257,1.66666666666667,528,0.000247745030439866,"+","GO:0071396","cellular response to lipid"
"113",32,1.76644014636696,0.0347827225039753,18.1155303030303,5739,0.000257852630253179,"+","GO:0032502","developmental process"
"114",2,79.2,0.0362846697658253,0.0252525252525253,8,0.000271367339323236,"+","GO:0060353","regulation of cell adhesion molecule production"
"115",3,23.76,0.0361636981782899,0.126262626262626,40,0.0002728350908944,"+","GO:0006958","complement activation, classical pathway"
"116",6,6.6,0.0385988214742579,0.909090909090909,288,0.000293738981238202,"+","GO:0030100","regulation of endocytosis"
"117",23,2.12184041933605,0.039067383764402,10.8396464646465,3434,0.000299867736038511,"+","GO:0023051","regulation of signaling"
"118",6,6.55448275862069,0.0393743024038694,0.91540404040404,290,0.000304806644601232,"+","GO:0007162","negative regulation of cell adhesion"
"119",18,2.38694014231896,0.0400449695367841,7.54103535353535,2389,0.000312625557624963,"+","GO:0070887","cellular response to chemical stimulus"
"120",7,5.38252427184466,0.0397155416949054,1.30050505050505,412,0.000312659253650112,"+","GO:0031349","positive regulation of defense response"
"121",25,1.99798183652876,0.0463463725640795,12.5126262626263,3964,0.000367900746588836,"+","GO:0007275","multicellular organism development"
"122",3,21.12,0.0484114806241561,0.142045454545455,45,0.000387469699937482,"+","GO:0002455","humoral immune response mediated by circulating immunoglobulin"
"123",4,11.52,0.0503316596524914,0.347222222222222,110,0.000406140138900245,"+","GO:1905954","positive regulation of lipid localization"
"124",14,2.74285714285714,0.0532502796347169,5.10416666666667,1617,0.000433184719196018,"+","GO:0051049","regulation of transport"
"125",2,63.36,0.0529665211895509,0.0315656565656566,10,0.000434351187344608,"+","GO:2000425","regulation of apoptotic cell clearance"
"126",34,1.67047146401985,0.0525959578755638,20.3535353535354,6448,0.000434762887379193,"+","GO:0051716","cellular response to stimulus"
"127",4,11.3142857142857,0.0521949522332881,0.353535353535354,112,0.000434872330487935,"+","GO:0141061","disruption of cell in another organism"
"128",4,11.3142857142857,0.0517871791689655,0.353535353535354,112,0.000434872330487935,"+","GO:0031640","killing of cells of another organism"
"129",4,11.3142857142857,0.0513857281676557,0.353535353535354,112,0.000434872330487935,"+","GO:0097191","extrinsic apoptotic signaling pathway"
"130",16,2.49940828402367,0.052015450419839,6.40151515151515,2028,0.000443614023130557,"+","GO:0032879","regulation of localization"
"131",3,19.8,0.0545844318018409,0.151515151515152,48,0.000469104544121312,"+","GO:0008347","glial cell migration"
"132",4,11.0191304347826,0.0555042668095269,0.36300505050505,115,0.000480651001696356,"+","GO:0141060","disruption of anatomical structure in another organism"
"133",6,5.99621451104101,0.0560305085496834,1.00063131313131,317,0.000488883922922515,"+","GO:0097190","apoptotic signaling pathway"
"134",3,19.3959183673469,0.0567148306212198,0.154671717171717,49,0.000498575562766086,"+","GO:0033628","regulation of cell adhesion mediated by integrin"
"135",5,7.54285714285714,0.0596885756887003,0.662878787878788,210,0.000528633321391756,"+","GO:0045732","positive regulation of protein catabolic process"
"136",2,57.6,0.0593796317745041,0.0347222222222222,11,0.00052979268656646,"+","GO:0070486","leukocyte aggregation"
"137",10,3.45474372955289,0.0628271804182342,2.89457070707071,917,0.000564673864547536,"+","GO:0050776","regulation of immune response"
"138",10,3.41379310344828,0.0684230606066741,2.92929292929293,928,0.00061945695491183,"+","GO:0072359","circulatory system development"
"139",14,2.64630071599045,0.0680701638689388,5.29040404040404,1676,0.000620727729304106,"+","GO:0042127","regulation of cell population proliferation"
"140",5,7.26605504587156,0.0681808142930871,0.688131313131313,218,0.000626209670080181,"+","GO:0010001","glial cell differentiation"
"141",2,52.8,0.0685888478205096,0.0378787878787879,12,0.000634456966653012,"+","GO:0042364","water-soluble vitamin biosynthetic process"
"142",12,2.92205995388163,0.073288953347751,4.10669191919192,1301,0.000682741676532221,"+","GO:0009968","negative regulation of signal transduction"
"143",6,5.62366863905325,0.0729535592675992,1.06691919191919,338,0.000684403265450809,"+","GO:0045862","positive regulation of proteolysis"
"144",3,17.28,0.074144185942387,0.173611111111111,55,0.000700437103962719,"+","GO:0045071","negative regulation of viral genome replication"
"145",4,9.9,0.07561836766241,0.404040404040404,128,0.000719324497215079,"+","GO:0021782","glial cell development"
"146",9,3.63210191082803,0.0800509021742362,2.47790404040404,785,0.000766740911725939,"+","GO:0031347","regulation of defense response"
"147",3,16.6736842105263,0.0806423987258625,0.179924242424242,57,0.000777696819044925,"+","GO:0006956","complement activation"
"148",3,16.6736842105263,0.0800975176533905,0.179924242424242,57,0.000777696819044925,"+","GO:0007159","leukocyte cell-cell adhesion"
"149",4,9.67328244274809,0.0802530443314076,0.413510101010101,131,0.000784471797243308,"+","GO:0061041","regulation of wound healing"
"150",5,6.85714285714286,0.0826007010221798,0.729166666666667,231,0.000812839018128123,"+","GO:0002685","regulation of leukocyte migration"
"151",7,4.56296296296296,0.0842293937852368,1.53409090909091,486,0.000834392079090124,"+","GO:0045785","positive regulation of cell adhesion"
"152",2,45.2571428571429,0.0873689280630327,0.0441919191919192,14,0.000871224632000326,"+","GO:0034116","positive regulation of heterotypic cell-cell adhesion"
"153",4,9.31764705882353,0.0898793398851143,0.429292929292929,136,0.000902154366097388,"+","GO:0050680","negative regulation of epithelial cell proliferation"
"154",12,2.82436849925706,0.0911144608398218,4.24873737373737,1346,0.000920529224518307,"+","GO:0022008","neurogenesis"
"155",23,1.95923635385856,0.0920046897762528,11.7392676767677,3719,0.000935559070741926,"+","GO:0009893","positive regulation of metabolic process"
"156",4,9.18260869565217,0.093073469257937,0.435606060606061,138,0.000952533044954286,"+","GO:0032368","regulation of lipid transport"
"157",14,2.52862029646522,0.0943798974779773,5.53661616161616,1754,0.000972094988128481,"+","GO:0010647","positive regulation of cell communication"
"158",14,2.52574031890661,0.0948311015232988,5.54292929292929,1756,0.000982963592513364,"+","GO:0023056","positive regulation of signaling"
"159",2,42.24,0.0961760487380841,0.0473484848484849,15,0.00100321404902942,"+","GO:0048246","macrophage chemotaxis"
"160",2,42.24,0.0955749484334711,0.0473484848484849,15,0.00100321404902942,"+","GO:0150078","positive regulation of neuroinflammatory response"
"161",6,5.20767123287671,0.0965070787078464,1.15214646464646,365,0.00101932950678759,"+","GO:0045936","negative regulation of phosphate metabolic process"
"162",6,5.19344262295082,0.0972716194455336,1.15530303030303,366,0.00103378615431191,"+","GO:0010563","negative regulation of phosphorus metabolic process"
"163",13,2.6265306122449,0.100579964587399,4.94949494949495,1568,0.0010755451176111,"+","GO:0009967","positive regulation of signal transduction"
"164",4,8.86153846153846,0.101040859722701,0.451388888888889,143,0.00108710234169934,"+","GO:0050729","positive regulation of inflammatory response"
"165",2,39.6,0.105703120106802,0.0505050505050505,16,0.00114419830857589,"+","GO:0035821","modulation of process of another organism"
"166",2,39.6,0.105066354323026,0.0505050505050505,16,0.00114419830857589,"+","GO:0035627","ceramide transport"
"167",4,8.73931034482759,0.104463535495518,0.45770202020202,145,0.00114448667767182,"+","GO:1903900","regulation of viral life cycle"
"168",3,14.4,0.108144535725692,0.208333333333333,66,0.00119190986038944,"+","GO:0048708","astrocyte differentiation"
"169",3,14.4,0.107504627230273,0.208333333333333,66,0.00119190986038944,"+","GO:0019731","antibacterial humoral response"
"170",3,14.1850746268657,0.111631034672967,0.211489898989899,67,0.00124498300166663,"+","GO:0070613","regulation of protein processing"
"171",6,5.0021052631579,0.111714683406672,1.19949494949495,380,0.0012532448246763,"+","GO:0050727","regulation of inflammatory response"
"172",12,2.72125984251969,0.112597146032263,4.40972222222222,1397,0.00127053133356618,"+","GO:0010648","negative regulation of cell communication"
"173",12,2.71931330472103,0.112637118125961,4.41287878787879,1398,0.00127837180579881,"+","GO:0023057","negative regulation of signaling"
"174",9,3.37420118343195,0.112689254382638,2.66729797979798,845,0.00128635637752273,"+","GO:0022603","regulation of anatomical structure morphogenesis"
"175",2,37.2705882352941,0.112721642908767,0.0536616161616162,17,0.00129412107256014,"+","GO:0034375","high-density lipoprotein particle remodeling"
"176",7,4.20796963946869,0.115536038160689,1.6635101010101,527,0.00133401185568991,"+","GO:0006897","endocytosis"
"177",3,13.7739130434783,0.116737940465308,0.21780303030303,69,0.00135554782276189,"+","GO:0050709","negative regulation of protein secretion"
"178",3,13.7739130434783,0.116082109339098,0.21780303030303,69,0.00135554782276189,"+","GO:0030193","regulation of blood coagulation"
"179",7,4.18415094339623,0.117360209652636,1.6729797979798,530,0.00137817211361424,"+","GO:0060627","regulation of vesicle-mediated transport"
"180",4,8.28235294117647,0.118164690215307,0.482954545454545,153,0.00139537126804141,"+","GO:0002687","positive regulation of leukocyte migration"
"181",9,3.33473684210526,0.117540450144039,2.69886363636364,855,0.00139571091491643,"+","GO:0051050","positive regulation of transport"
"182",2,35.2,0.121686565772777,0.0568181818181818,18,0.00145292625930889,"+","GO:0051917","regulation of fibrinolysis"
"183",2,35.2,0.121021611861451,0.0568181818181818,18,0.00145292625930889,"+","GO:0033122","negative regulation of purine nucleotide catabolic process"
"184",2,35.2,0.12036388571003,0.0568181818181818,18,0.00145292625930889,"+","GO:0030812","negative regulation of nucleotide catabolic process"
"185",2,35.2,0.119713270111597,0.0568181818181818,18,0.00145292625930889,"+","GO:0010755","regulation of plasminogen activation"
"186",2,35.2,0.119069650379814,0.0568181818181818,18,0.00145292625930889,"+","GO:0045820","negative regulation of glycolytic process"
"187",17,2.20540540540541,0.118838224443491,7.70833333333333,2442,0.0014578985744888,"+","GO:0051128","regulation of cellular component organization"
"188",4,8.17548387096774,0.118671100712584,0.489267676767677,155,0.00146363359797715,"+","GO:2001236","regulation of extrinsic apoptotic signaling pathway"
"189",3,13.3859154929577,0.118726411193199,0.224116161616162,71,0.00147210468513512,"+","GO:1900046","regulation of hemostasis"
"190",3,13.2,0.12296024322354,0.227272727272727,72,0.00153266720543677,"+","GO:1903317","regulation of protein maturation"
"191",4,8.07133757961783,0.122438316980118,0.495580808080808,157,0.00153419396071656,"+","GO:0045807","positive regulation of endocytosis"
"192",3,13.0191780821918,0.126609935417552,0.230429292929293,73,0.0015947718690658,"+","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle"
"193",7,4.07647058823529,0.126338944855191,1.71717171717172,544,0.00159964681211388,"+","GO:0098609","cell-cell adhesion"
"194",2,33.3473684210526,0.127330753850835,0.0599747474747475,19,0.0016205580428434,"+","GO:0048143","astrocyte activation"
"195",10,3.00284360189573,0.128224552189127,3.33017676767677,1055,0.00164034558006165,"+","GO:1901701","cellular response to oxygen-containing compound"
"196",3,12.8432432432432,0.128977012792701,0.233585858585859,74,0.00165843301891815,"+","GO:0050818","regulation of coagulation"
"197",8,3.56957746478873,0.132402681607417,2.24116161616162,710,0.00171116763607302,"+","GO:0008285","negative regulation of cell population proliferation"
"198",2,31.68,0.138338758877993,0.0631313131313131,20,0.00179696085139688,"+","GO:0043116","negative regulation of vascular permeability"
"199",6,4.64743276283619,0.139420572970928,1.29103535353535,409,0.00182015968124482,"+","GO:0032102","negative regulation of response to external stimulus"
"200",3,12.3428571428571,0.141675774027147,0.243055555555556,77,0.00185889620189132,"+","GO:0034103","regulation of tissue remodeling"
"201",4,7.63373493975904,0.142665519159586,0.523989898989899,166,0.0018812418389475,"+","GO:0045766","positive regulation of angiogenesis"
"202",4,7.58802395209581,0.145101754169419,0.527146464646465,167,0.00192288619971283,"+","GO:1905952","regulation of lipid localization"
"203",8,3.50055248618784,0.145208302548712,2.28535353535354,724,0.00193382440578552,"+","GO:0044092","negative regulation of molecular function"
"204",4,7.54285714285714,0.146838337078227,0.53030303030303,168,0.0019651656999251,"+","GO:1901991","negative regulation of mitotic cell cycle phase transition"
"205",2,30.1714285714286,0.147379686810091,0.0662878787878788,21,0.00198207936732065,"+","GO:0002523","leukocyte migration involved in inflammatory response"
"206",4,7.498224852071,0.148588567682421,0.533459595959596,169,0.0020080853468857,"+","GO:0050792","regulation of viral process"
"207",4,7.498224852071,0.147870748514873,0.533459595959596,169,0.0020080853468857,"+","GO:1904018","positive regulation of vasculature development"
"208",3,11.88,0.151980585284858,0.252525252525253,80,0.00207386746304864,"+","GO:1902807","negative regulation of cell cycle G1/S phase transition"
"209",21,1.94925285672429,0.151445763834425,10.7733585858586,3413,0.00207650492956733,"+","GO:0010604","positive regulation of macromolecule metabolic process"
"210",2,28.8,0.157936245224362,0.0694444444444444,22,0.00217585852503549,"+","GO:1905517","macrophage migration"
"211",2,28.8,0.15718773221382,0.0694444444444444,22,0.00217585852503549,"+","GO:1903579","negative regulation of ATP metabolic process"
"212",3,11.4506024096386,0.16563865228885,0.26199494949495,83,0.00230370624452117,"+","GO:0070098","chemokine-mediated signaling pathway"
"213",28,1.70322580645161,0.164984144841759,16.4393939393939,5208,0.00230542694031979,"+","GO:0048519","negative regulation of biological process"
"214",2,27.5478260869565,0.169399840318802,0.0726010101010101,23,0.00237824351034728,"+","GO:0034114","regulation of heterotypic cell-cell adhesion"
"215",5,5.35135135135135,0.171859614534612,0.934343434343434,296,0.00242405150724539,"+","GO:0070372","regulation of ERK1 and ERK2 cascade"
"216",49,1.32427913325371,0.171909893551484,37.0012626262626,11722,0.00243603864115466,"+","GO:0050789","regulation of biological process"
"217",10,2.83870967741935,0.174166418221857,3.52272727272727,1116,0.00247944057955409,"+","GO:0051241","negative regulation of multicellular organismal process"
"218",4,7.04,0.176474402357756,0.568181818181818,180,0.00252387454661095,"+","GO:0015850","organic hydroxy compound transport"
