"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CXCR1",0.0067176140131521,-1.0321574948831,0,0.102,1,"CXCR1"
"CYP21A2",0.0067176140131521,-0.988602353206644,0,0.102,1,"CYP21A2"
"DGKK",0.0067176140131521,-1.17147176097753,0,0.102,1,"DGKK"
"DOK6",0.0067176140131521,-1.13495563781972,0,0.102,1,"DOK6"
"DRAIC",0.0067176140131521,-0.834518566815601,0,0.102,1,"DRAIC"
"EFHB",0.0067176140131521,-0.881884391714945,0,0.102,1,"EFHB"
"ENKUR",0.0067176140131521,-0.867072291722888,0,0.102,1,"ENKUR"
"EPHA7",0.0067176140131521,-0.941627638996752,0,0.102,1,"EPHA7"
"EYA1",0.0067176140131521,-0.55949770531671,0,0.102,1,"EYA1"
"FAM155A",0.0067176140131521,-0.803397253358636,0,0.102,1,"FAM155A"
"FAM166B",0.0067176140131521,-0.747890628824188,0,0.102,1,"FAM166B"
"FAM81B",0.0067176140131521,-1.13973069502916,0,0.102,1,"FAM81B"
"FAM83B",0.0067176140131521,-0.623746097615688,0,0.102,1,"FAM83B"
"FARP1-AS1",0.0067176140131521,-0.665240573299174,0,0.102,1,"FARP1-AS1"
"FAT2",0.0067176140131521,-1.23460921861349,0,0.102,1,"FAT2"
"FBLL1",0.0067176140131521,-0.83931739740461,0,0.102,1,"FBLL1"
"FGA",0.0067176140131521,-1.38574468182031,0,0.102,1,"FGA"
"FGB",0.0067176140131521,-2.1509077310111,0,0.102,1,"FGB"
"FGD1",0.0067176140131521,-0.651622397555115,0,0.102,1,"FGD1"
"FGF19",0.0067176140131521,-2.62487245700693,0,0.102,1,"FGF19"
"FOLH1",0.0067176140131521,-0.543850126624381,0,0.102,1,"FOLH1"
"FOXF2",0.0067176140131521,-1.05666165112344,0,0.102,1,"FOXF2"
"FOXO6",0.0067176140131521,-1.04894527047718,0,0.102,1,"FOXO6"
"FSTL4",0.0067176140131521,-0.835284770729069,0,0.102,1,"FSTL4"
"GJB1",0.0067176140131521,-1.07864505170337,0,0.102,1,"GJB1"
"GJB4",0.0067176140131521,-0.803901025993567,0,0.102,1,"GJB4"
"GJC2",0.0067176140131521,-0.709796296469563,0,0.102,1,"GJC2"
"GPR158",0.0067176140131521,-0.748958599252139,0,0.102,1,"GPR158"
"GSTA2",0.0067176140131521,-0.881984471016978,0,0.102,1,"GSTA2"
"GYG2",0.0067176140131521,-0.905032188989571,0,0.102,1,"GYG2"
"HOXB13",0.0067176140131521,-0.814450475273589,0,0.102,1,"HOXB13"
"HOXC11",0.0067176140131521,-0.962101141340743,0,0.102,1,"HOXC11"
"HOXD-AS2",0.0067176140131521,-1.0000535007619,0,0.102,1,"HOXD-AS2"
"HRASLS",0.0067176140131521,-0.600170224287266,0,0.102,1,"HRASLS"
"HSPB9",0.0067176140131521,-0.822268746687723,0,0.102,1,"HSPB9"
"HTR1D",0.0067176140131521,-0.64328588644478,0,0.102,1,"HTR1D"
"IFNE",0.0067176140131521,-0.753036334032083,0,0.102,1,"IFNE"
"KCNG3",0.0067176140131521,-0.626862167281064,0,0.102,1,"KCNG3"
"KLRG2",0.0067176140131521,-0.554817493921685,0,0.102,1,"KLRG2"
"KRT23",0.0067176140131521,-1.15410552575702,0,0.102,1,"KRT23"
"KRT6C",0.0067176140131521,-0.81641263938361,0,0.102,1,"KRT6C"
"KRTAP3-1",0.0067176140131521,-1.26406546671401,0,0.102,1,"KRTAP3-1"
"LINC00862",0.0067176140131521,-1.42094273328825,0,0.102,1,"LINC00862"
"LINC00941",0.0067176140131521,-0.884840727742817,0,0.102,1,"LINC00941"
"LINC01124",0.0067176140131521,-1.02139192036512,0,0.102,1,"LINC01124"
"LINC01474",0.0067176140131521,-2.07992358157332,0,0.102,1,"LINC01474"
"LMX1B",0.0067176140131521,-0.769132824726057,0,0.102,1,"LMX1B"
"LPO",0.0067176140131521,-1.34965597195437,0,0.102,1,"LPO"
"LRRN4",0.0067176140131521,-0.58067601637547,0,0.102,1,"LRRN4"
"LRRTM2",0.0067176140131521,-0.650643065325376,0,0.102,1,"LRRTM2"
"MGAT5B",0.0067176140131521,-0.789457240704475,0,0.102,1,"MGAT5B"
"MIR2052HG",0.0067176140131521,-0.753794769784971,0,0.102,1,"MIR2052HG"
"MMP10",0.0067176140131521,-1.98329196749628,0,0.102,1,"MMP10"
"MSMB",0.0067176140131521,-1.67929460458621,0,0.102,1,"MSMB"
"MUC6",0.0067176140131521,-1.48053743244625,0,0.102,1,"MUC6"
"MYO3B",0.0067176140131521,-0.632237999311979,0,0.102,1,"MYO3B"
"MYRFL",0.0067176140131521,-0.883756431018008,0,0.102,1,"MYRFL"
"NEBL-AS1",0.0067176140131521,-0.828607388656341,0,0.102,1,"NEBL-AS1"
"NKAIN1",0.0067176140131521,-0.6821912823632,0,0.102,1,"NKAIN1"
"NXF3",0.0067176140131521,-0.94387502748902,0,0.102,1,"NXF3"
"NXNL2",0.0067176140131521,-1.11630225744698,0,0.102,1,"NXNL2"
"ORM2",0.0067176140131521,-0.660730627389668,0,0.102,1,"ORM2"
"PCDH20",0.0067176140131521,-0.691279070684633,0,0.102,1,"PCDH20"
"PCDHB11",0.0067176140131521,-0.592452321068242,0,0.102,1,"PCDHB11"
"PDE6H",0.0067176140131521,-0.621410831180242,0,0.102,1,"PDE6H"
"PKP1",0.0067176140131521,-1.17267690731331,0,0.102,1,"PKP1"
"PLA2G4F",0.0067176140131521,-0.997986889620086,0,0.102,1,"PLA2G4F"
"PNMAL1",0.0067176140131521,-1.00418023997275,0,0.102,1,"PNMAL1"
"PRKCG",0.0067176140131521,-0.70972637248247,0,0.102,1,"PRKCG"
"PRSS2",0.0067176140131521,-1.44591938960708,0,0.102,1,"PRSS2"
"PRTG",0.0067176140131521,-0.957511408072072,0,0.102,1,"PRTG"
"PTPRZ1",0.0067176140131521,-0.814964850806232,0,0.102,1,"PTPRZ1"
"RHCE",0.0067176140131521,-0.732842127581208,0,0.102,1,"RHCE"
"RP1-122P22.4",0.0067176140131521,-0.579377527666065,0,0.102,1,"RP1-122P22.4"
"RP1-179P9.3",0.0067176140131521,-0.602143018142957,0,0.102,1,"RP1-179P9.3"
"RP1-78O14.1",0.0067176140131521,-0.774906790443094,0,0.102,1,"RP1-78O14.1"
"RP11-1055B8.4",0.0067176140131521,-0.687959191284315,0,0.102,1,"RP11-1055B8.4"
"RP11-10C24.2",0.0067176140131521,-0.637145688735513,0,0.102,1,"RP11-10C24.2"
"RP11-114M1.1",0.0067176140131521,-0.694748436574133,0,0.102,1,"RP11-114M1.1"
"RP11-1275H24.2",0.0067176140131521,-0.772964270168278,0,0.102,1,"RP11-1275H24.2"
"RP11-1275H24.3",0.0067176140131521,-1.06850739775987,0,0.102,1,"RP11-1275H24.3"
"RP11-15F12.1",0.0067176140131521,-1.59496058761631,0,0.102,1,"RP11-15F12.1"
"RP11-191L9.4",0.0067176140131521,-0.619346360682221,0,0.102,1,"RP11-191L9.4"
"RP11-244M2.1",0.0067176140131521,-0.624862738864638,0,0.102,1,"RP11-244M2.1"
"RP11-275I14.4",0.0067176140131521,-0.817659835689203,0,0.102,1,"RP11-275I14.4"
"RP11-372H2.1",0.0067176140131521,-0.583845324645182,0,0.102,1,"RP11-372H2.1"
"RP11-384O8.1",0.0067176140131521,-0.65133090380824,0,0.102,1,"RP11-384O8.1"
"RP11-399K21.13",0.0067176140131521,-0.722360052057726,0,0.102,1,"RP11-399K21.13"
"RP11-440D17.4",0.0067176140131521,-0.790720875014831,0,0.102,1,"RP11-440D17.4"
"RP11-464F9.22",0.0067176140131521,-0.623728877830073,0,0.102,1,"RP11-464F9.22"
"RP11-483L5.1",0.0067176140131521,-1.4780450587221,0,0.102,1,"RP11-483L5.1"
"RP11-506H20.1",0.0067176140131521,-0.93936125436832,0,0.102,1,"RP11-506H20.1"
"RP11-513G11.4",0.0067176140131521,-0.795892940263395,0,0.102,1,"RP11-513G11.4"
"RP11-549B18.1",0.0067176140131521,-1.4337981010651,0,0.102,1,"RP11-549B18.1"
"RP11-554I8.2",0.0067176140131521,-1.05836787384145,0,0.102,1,"RP11-554I8.2"
"RP11-579D7.4",0.0067176140131521,-0.61601489096125,0,0.102,1,"RP11-579D7.4"
"RP11-59D5--B.2",0.0067176140131521,-0.759334568903255,0,0.102,1,"RP11-59D5--B.2"
"RP11-66N24.6",0.0067176140131521,-0.666806099775348,0,0.102,1,"RP11-66N24.6"
"RP11-79O8.1",0.0067176140131521,-0.609555607776234,0,0.102,1,"RP11-79O8.1"
"RP11-7F18.2",0.0067176140131521,-0.624935545320323,0,0.102,1,"RP11-7F18.2"
"RP11-879F14.2",0.0067176140131521,-1.00371570008649,0,0.102,1,"RP11-879F14.2"
"RP4-758J18.10",0.0067176140131521,-0.729649944262243,0,0.102,1,"RP4-758J18.10"
"RTBDN",0.0067176140131521,-1.27542296311347,0,0.102,1,"RTBDN"
"SAPCD1-AS1",0.0067176140131521,-0.630014782909139,0,0.102,1,"SAPCD1-AS1"
"SFTPC",0.0067176140131521,-0.822924733891681,0,0.102,1,"SFTPC"
"SHROOM4",0.0067176140131521,-0.771736840430997,0,0.102,1,"SHROOM4"
"SLC26A10",0.0067176140131521,-1.0231134230377,0,0.102,1,"SLC26A10"
"SLIT2",0.0067176140131521,-0.969547943847256,0,0.102,1,"SLIT2"
"SMCO2",0.0067176140131521,-0.795964010425593,0,0.102,1,"SMCO2"
"SPATA18",0.0067176140131521,-1.10156409443146,0,0.102,1,"SPATA18"
"TDRD10",0.0067176140131521,-0.966229811264214,0,0.102,1,"TDRD10"
"TP53AIP1",0.0067176140131521,-0.621118060266545,0,0.102,1,"TP53AIP1"
"U47924.32",0.0067176140131521,-0.897994285116811,0,0.102,1,"U47924.32"
"VLDLR-AS1",0.0067176140131521,-0.779424059062134,0,0.102,1,"VLDLR-AS1"
"VSNL1",0.0067176140131521,-1.08125899405348,0,0.102,1,"VSNL1"
"VWA3B",0.0067176140131521,-0.92428465707169,0,0.102,1,"VWA3B"
"WDR38",0.0067176140131521,-1.01884811763322,0,0.102,1,"WDR38"
"WDR49",0.0067176140131521,-0.918930065488272,0,0.102,1,"WDR49"
"WI2-85898F10.1",0.0067176140131521,-0.882413211101158,0,0.102,1,"WI2-85898F10.1"
"YBX2",0.0067176140131521,-0.970863333141911,0,0.102,1,"YBX2"
"SIAE",0.00676997655966414,-2.19150423366821,0.157,0.388,1,"SIAE"
"SFT2D2",0.00677578978863242,-1.06042153490673,0.5,0.837,1,"SFT2D2"
"PKN3",0.00679598621171599,-0.577467849557156,0.086,0.286,1,"PKN3"
"ZFP41",0.00679598621171599,-1.08617592796608,0.086,0.286,1,"ZFP41"
"DTYMK",0.00680769473155248,-1.37230723365873,0.486,0.776,1,"DTYMK"
"SAV1",0.00681168654067461,-1.11671504419192,0.429,0.735,1,"SAV1"
"HIF3A",0.00682218271250655,-0.78568554636036,0.014,0.143,1,"HIF3A"
"LINC00337",0.00682218271250655,-0.648605469654895,0.014,0.143,1,"LINC00337"
"PPP1R3C",0.00682218271250655,-1.31079563032141,0.014,0.143,1,"PPP1R3C"
"RGN",0.00682218271250655,-0.825552193391316,0.014,0.143,1,"RGN"
"RP11-736K20.5",0.00682218271250655,-0.783672009764825,0.014,0.143,1,"RP11-736K20.5"
"RP5-875H18.9",0.00682218271250655,1.05673155399581,0.014,0.143,1,"RP5-875H18.9"
"S100A3",0.00682218271250655,-0.72923169170378,0.014,0.143,1,"S100A3"
"SUSD5",0.00682218271250655,-0.817234364368341,0.014,0.143,1,"SUSD5"
"SPRED3",0.00688961893527157,-0.381307303438176,0.043,0.204,1,"SPRED3"
"ZNF395",0.00689292379756421,-1.9105838554739,0.343,0.694,1,"ZNF395"
"LIG4",0.00690682826235071,-1.95564556210047,0.171,0.408,1,"LIG4"
"PGRMC1",0.00692282769115679,-1.4604836446753,0.5,0.755,1,"PGRMC1"
"MFHAS1",0.00692856971052063,-1.00682249108094,0.4,0.776,1,"MFHAS1"
"TGFBR1",0.00693609193010334,-0.823767401998351,0.343,0.633,1,"TGFBR1"
"C12orf49",0.00696191189125899,-1.38593487629217,0.429,0.755,1,"C12orf49"
"MB21D2",0.0069797148585366,-1.47410931496262,0.143,0.367,1,"MB21D2"
"RAD54L",0.00698611750318485,-1.74625388023424,0.071,0.245,1,"RAD54L"
"GZMK",0.00698747319044446,1.40519630362113,0.757,0.531,1,"GZMK"
"CD3EAP",0.00699408148968831,-0.936745355557067,0.243,0.551,1,"CD3EAP"
"FAM129A",0.0070257496329929,-1.2670659778921,0.457,0.776,1,"FAM129A"
"TIMM50",0.00703547969465903,-1.3133287657248,0.457,0.796,1,"TIMM50"
"C1orf228",0.0070397067813223,1.52895231619207,0.671,0.51,1,"C1orf228"
"ASRGL1",0.0070811007006369,-2.0957124477399,0.243,0.469,1,"ASRGL1"
"ANGPTL2",0.00708201032975202,-1.16217281263375,0.014,0.143,1,"ANGPTL2"
"CHODL",0.00708201032975202,-1.44782874227344,0.014,0.143,1,"CHODL"
"GAL3ST1",0.00708201032975202,-0.599806567653497,0.014,0.143,1,"GAL3ST1"
"LA16c-312E8.2",0.00708201032975202,-0.411418348727398,0.014,0.143,1,"LA16c-312E8.2"
"NEXN-AS1",0.00708201032975202,-0.637221392679177,0.014,0.143,1,"NEXN-AS1"
"RP11-680F8.3",0.00708201032975202,-0.988540972606113,0.014,0.143,1,"RP11-680F8.3"
"USP2-AS1",0.00708201032975202,-0.692585882179753,0.014,0.143,1,"USP2-AS1"
"AP5B1",0.00708269847567451,-1.80380717860628,0.3,0.592,1,"AP5B1"
"BAHD1",0.00709630768289985,-1.90864665443474,0.214,0.449,1,"BAHD1"
"C2orf82",0.00709904387540168,-1.72702134447143,0.043,0.204,1,"C2orf82"
"CNGA1",0.00709904387540168,-1.15977595531252,0.043,0.204,1,"CNGA1"
"TMEM17",0.00709904387540168,-1.60771886960702,0.043,0.204,1,"TMEM17"
"DENND6B",0.00709924516030364,-1.187290551774,0.357,0.653,1,"DENND6B"
"CTF1",0.00710008166251372,-1.2092151605426,0.057,0.224,1,"CTF1"
"GTSCR1",0.00710182093201658,2.33694559559709,0.414,0.204,1,"GTSCR1"
"MIR222HG",0.00711365992693655,-0.587720933664961,0.229,0.51,1,"MIR222HG"
"C5AR2",0.00712149755627154,-1.67866969227547,0.114,0.306,1,"C5AR2"
"LRRC37B",0.00715578578816251,-1.43612224896126,0.257,0.592,1,"LRRC37B"
"RANBP17",0.00717454817432451,-0.77775620925248,0.071,0.245,1,"RANBP17"
"SMPD1",0.00718404687410032,1.293232609227,0.814,0.612,1,"SMPD1"
"SIL1",0.00718840143048758,-1.34767276157525,0.443,0.694,1,"SIL1"
"CEBPB",0.00720497786846912,-1.14441844799756,0.771,0.918,1,"CEBPB"
"PTGS1",0.00721025875624112,-2.4568857749037,0.214,0.429,1,"PTGS1"
"FYN",0.00722469434131003,1.21619933042392,0.886,0.776,1,"FYN"
"LGMN",0.00725819844230395,-1.45281366630341,0.543,0.755,1,"LGMN"
"C16orf59",0.00727335809216602,-2.46004803569932,0.129,0.327,1,"C16orf59"
"PLEKHN1",0.00729024686359275,-1.11264001425182,0.143,0.367,1,"PLEKHN1"
"LRRC42",0.00729249999295924,-1.41668249939221,0.357,0.694,1,"LRRC42"
"FAM110B",0.00730196739742888,-1.74001627502491,0.057,0.224,1,"FAM110B"
"NRBP2",0.00730964376853503,-1.10872317220803,0.186,0.449,1,"NRBP2"
"AKAP12",0.00732611629916671,-1.38139488634687,0.1,0.286,1,"AKAP12"
"SNX18",0.00735579681342122,-1.10671330728613,0.371,0.673,1,"SNX18"
"ABHD12",0.00737942588138026,-1.26619381892245,0.514,0.796,1,"ABHD12"
"EXT1",0.00738227313477796,-1.45022066330228,0.214,0.49,1,"EXT1"
"MPST",0.00738807458477449,-1.4181224969612,0.5,0.714,1,"MPST"
"MBD2",0.00741432673224994,-1.23889368466821,0.429,0.735,1,"MBD2"
"KIF9",0.00742254414829484,-2.20533767914236,0.286,0.551,1,"KIF9"
"IGSF6",0.00744137017723535,-2.20312146830875,0.414,0.633,1,"IGSF6"
"USP30",0.00745435379796651,-1.44469900090498,0.2,0.469,1,"USP30"
"LRP6",0.0075022103741746,-1.15997459095011,0.2,0.449,1,"LRP6"
"AC069363.1",0.00750344525616971,-1.98342330847797,0.171,0.408,1,"AC069363.1"
"ARVCF",0.00750898888831134,-0.887683184370953,0.057,0.224,1,"ARVCF"
"HECW2",0.00753512013529536,-0.259188369056083,0.043,0.204,1,"HECW2"
"RP11-727F15.11",0.00753512013529536,-1.19727060306417,0.043,0.204,1,"RP11-727F15.11"
"KCNK5",0.00761311952820946,-1.83831508390143,0.143,0.367,1,"KCNK5"
"LONRF3",0.00764030603086965,-0.893231772799977,0.1,0.306,1,"LONRF3"
"HMGN5",0.00769097036572597,-1.21553632513043,0.243,0.51,1,"HMGN5"
"PTGER1",0.00772125817037158,-1.22536959289123,0.057,0.224,1,"PTGER1"
"NHS",0.00774221991443114,-1.83399385900904,0.086,0.265,1,"NHS"
"FLRT2",0.00776203998616109,-1.42698045856967,0.043,0.204,1,"FLRT2"
"DNAAF1",0.0077660602139362,-2.61596980022485,0.171,0.388,1,"DNAAF1"
"AC004540.5",0.00776751558563943,-1.19717602254953,0.071,0.245,1,"AC004540.5"
"KIAA0368",0.00777346628029214,-0.844453935496784,0.271,0.592,1,"KIAA0368"
"SPC24",0.00777545316313763,-1.77681026911645,0.114,0.327,1,"SPC24"
"ZNF436",0.00777545316313763,-2.64790099753039,0.114,0.327,1,"ZNF436"
"LYN",0.00778726666224872,-1.21270906545459,0.757,0.918,1,"LYN"
"FCGBP",0.00780471864485026,-1.67958876150975,0.214,0.429,1,"FCGBP"
"RGS12",0.00782081541663119,-1.9384711619925,0.257,0.531,1,"RGS12"
"LILRA1",0.00782357250279225,-2.90592993470704,0.114,0.286,1,"LILRA1"
"EIF3L",0.00783104150336165,0.816113727199595,0.986,0.959,1,"EIF3L"
"NCOA7",0.00784073186418507,-1.25789615086195,0.471,0.776,1,"NCOA7"
"CHMP7",0.00784652779167435,1.0300341149862,0.843,0.673,1,"CHMP7"
"COL8A1",0.00793888918691136,-1.25625648387643,0.057,0.224,1,"COL8A1"
"RAB15",0.00795522732237403,-0.626153595765733,0.114,0.327,1,"RAB15"
"YPEL5",0.00795779496788863,0.830620318197179,0.971,1,1,"YPEL5"
"TMEM133",0.00799506408190134,-1.25967474948151,0.043,0.204,1,"TMEM133"
"ALS2CL",0.00801076748719031,-0.94501087394945,0.1,0.306,1,"ALS2CL"
"ZNF282",0.00801160150461519,-1.70303243852895,0.157,0.408,1,"ZNF282"
"CDCA5",0.00801789474371304,-1.98228616985701,0.157,0.388,1,"CDCA5"
"IFT27",0.00804038526337656,-1.28839026349658,0.486,0.776,1,"IFT27"
"IL27RA",0.00805043697508677,1.248512238375,0.843,0.714,1,"IL27RA"
"CBX7",0.00806905558506643,0.901240172599634,0.714,0.571,1,"CBX7"
"MT2A",0.00807984014759053,-1.18309331138227,0.914,0.98,1,"MT2A"
"SCYL2",0.00810802405327325,-1.24013220979448,0.343,0.653,1,"SCYL2"
"XXbac-B135H6.15",0.00814133015674027,-1.98688208380701,0.129,0.327,1,"XXbac-B135H6.15"
"IFI35",0.0081437971984913,-1.27200114639495,0.671,0.878,1,"IFI35"
"CENPW",0.00819138475613102,-1.56677055106494,0.357,0.612,1,"CENPW"
"LTF",0.0082244938257506,-4.22163483792165,0.029,0.163,1,"LTF"
"FXYD6",0.00825509183510621,-1.39128679607407,0.186,0.408,1,"FXYD6"
"ARHGAP19",0.00830102247617087,-1.32799675730465,0.2,0.49,1,"ARHGAP19"
"VGLL4",0.00830559133773868,-1.15395500612769,0.486,0.796,1,"VGLL4"
"CSGALNACT1",0.00833734344975544,2.12834877398885,0.486,0.245,1,"CSGALNACT1"
"ZNF532",0.00833885087163848,-1.82317909348282,0.171,0.429,1,"ZNF532"
"DOPEY2",0.00835398249954427,-1.23918711654297,0.286,0.571,1,"DOPEY2"
"KIAA0930",0.00836551373702778,-1.26520282108297,0.443,0.694,1,"KIAA0930"
"C22orf46",0.00836551373702778,1.53908790053419,0.614,0.449,1,"C22orf46"
"RBP1",0.00838234716690995,-1.3972637412309,0.114,0.306,1,"RBP1"
"FAR1",0.00838687737641156,-1.53602264464881,0.386,0.673,1,"FAR1"
"GPR180",0.00838838718413729,-1.8556923854248,0.3,0.633,1,"GPR180"
"AC079305.10",0.00839723222713447,-1.68003888006058,0.1,0.306,1,"AC079305.10"
"CHDH",0.00840402443801594,-2.26814282177599,0.071,0.245,1,"CHDH"
"RP11-542M13.3",0.00844535583248813,1.60310006388897,0.443,0.224,1,"RP11-542M13.3"
"TMEM127",0.008478441880549,-1.20474390904575,0.443,0.714,1,"TMEM127"
"PPIL1",0.00848039134527263,-1.04996567281234,0.357,0.673,1,"PPIL1"
"KIAA1958",0.0084851892879814,-1.48869958523855,0.171,0.408,1,"KIAA1958"
"C7orf57",0.00850112739384089,-1.46497923242452,0.029,0.163,1,"C7orf57"
"STOX2",0.00850112739384089,-1.05298834944026,0.029,0.163,1,"STOX2"
"PUSL1",0.00853038155357961,-0.526407019576053,0.357,0.714,1,"PUSL1"
"TRIP12",0.00853280186023956,-1.16003815244571,0.5,0.837,1,"TRIP12"
"GATA3",0.0085511838374506,1.41524428883433,0.757,0.571,1,"GATA3"
"RUFY3",0.00855386051235031,-1.03377289326231,0.343,0.633,1,"RUFY3"
"RP1-313I6.12",0.00857445777615733,0.987300221909488,0.8,0.653,1,"RP1-313I6.12"
"REEP4",0.00857765261690892,-1.27454355757841,0.429,0.714,1,"REEP4"
"ARHGAP21",0.00861757805103858,-1.78047749282317,0.271,0.531,1,"ARHGAP21"
"PARD6G",0.00862512107276043,-1.65342886884219,0.057,0.224,1,"PARD6G"
"DERA",0.00864942692158368,-1.48475285127101,0.443,0.694,1,"DERA"
"CD2",0.00865242115141772,1.00656381970971,0.986,0.776,1,"CD2"
"IL10",0.00865479778941154,-2.12851736098401,0.2,0.429,1,"IL10"
"GSTO2",0.00867940926526084,-2.15145664099399,0.186,0.429,1,"GSTO2"
"ENPP2",0.00868154056233707,-1.9331367579635,0.2,0.388,1,"ENPP2"
"FCER2",0.00868445209965774,1.16457356059152,0.686,0.408,1,"FCER2"
"UGDH-AS1",0.00873217856325662,-0.289202573868019,0.043,0.204,1,"UGDH-AS1"
"GLB1L3",0.00878605162139333,-2.02089944153037,0.029,0.163,1,"GLB1L3"
"MMP9",0.00883905835970141,-1.336593539664,0.243,0.49,1,"MMP9"
"RAVER2",0.00885388796218386,-0.319795718221815,0.071,0.245,1,"RAVER2"
"RP5-991G20.1",0.00885388796218386,-0.950322332468446,0.071,0.245,1,"RP5-991G20.1"
"TEC",0.00885756082729495,-2.09772367536928,0.171,0.429,1,"TEC"
"C20orf195",0.00886537724477543,-1.25105443710186,0.057,0.224,1,"C20orf195"
"FGF13",0.00886537724477543,-1.47693882940049,0.057,0.224,1,"FGF13"
"HPN",0.00886537724477543,-0.256992855927576,0.057,0.224,1,"HPN"
"SERINC5",0.00886833235813994,1.51105828746821,0.786,0.633,1,"SERINC5"
"ESR1",0.00888011373931724,-1.36164170430205,0.1,0.286,1,"ESR1"
"LBX2-AS1",0.00888011373931724,-1.64809087226455,0.1,0.286,1,"LBX2-AS1"
"OCRL",0.00890126097111608,-1.68128826131599,0.129,0.327,1,"OCRL"
"TRIO",0.0089729785389511,-0.985313188389523,0.3,0.551,1,"TRIO"
"ITGAM",0.00899628615074,-2.01582396254155,0.343,0.571,1,"ITGAM"
"RILPL1",0.00900822797540913,-0.699170864934922,0.1,0.306,1,"RILPL1"
"RCAN1",0.00900939997341618,-1.55524036731052,0.329,0.551,1,"RCAN1"
"DPP3",0.00901076254187697,-1.33006615487734,0.471,0.755,1,"DPP3"
"NAB1",0.00901494344199723,-1.48875639092805,0.343,0.612,1,"NAB1"
"ATP2C1",0.00905502447165936,-0.78163269996575,0.4,0.714,1,"ATP2C1"
"C9orf91",0.00905898429906472,-1.99705490949068,0.257,0.531,1,"C9orf91"
"DDO",0.00907795926935457,-1.27435452821259,0.043,0.184,1,"DDO"
"NOV",0.0090794780258538,-2.27248257601888,0.029,0.163,1,"NOV"
"ZNF608",0.00908503359335303,-1.6375236339084,0.157,0.388,1,"ZNF608"
"NSUN7",0.00908678799792888,-1.16552930416176,0.071,0.245,1,"NSUN7"
"ZFP36L2",0.00910837284931,0.855630962891093,0.986,0.98,1,"ZFP36L2"
"SLC43A2",0.00911513575232935,-1.3609131234917,0.429,0.694,1,"SLC43A2"
"SLC39A1",0.00911963199463848,-1.13547449069202,0.586,0.816,1,"SLC39A1"
"TRAV12-3",0.00912303653495807,0.49714144676534,0.171,0.02,1,"TRAV12-3"
"GALNT6",0.00913685468858547,-1.25563731392834,0.386,0.694,1,"GALNT6"
"TTC38",0.00917174431084492,-1.79436147227508,0.343,0.612,1,"TTC38"
"AGTPBP1",0.0092254659666287,-1.10319769639529,0.257,0.531,1,"AGTPBP1"
"BCL6",0.00924840297295764,-1.2881425548119,0.329,0.612,1,"BCL6"
"HSF2",0.00927274065823581,2.36733840372181,0.571,0.347,1,"HSF2"
"RP11-22N19.2",0.00928348146446714,-1.55670379189345,0.243,0.449,1,"RP11-22N19.2"
"MACROD1",0.00929105564494954,-1.63658550684863,0.271,0.551,1,"MACROD1"
"C8orf76",0.00929202449505665,-1.42359032246811,0.4,0.694,1,"C8orf76"
"TNFRSF1A",0.00929244093879565,-1.32554856012024,0.571,0.796,1,"TNFRSF1A"
"MCAT",0.00930137800388632,-1.51610671812103,0.271,0.571,1,"MCAT"
"C1R",0.00930448623546655,-1.61875954073347,0.129,0.327,1,"C1R"
"FHL3",0.00931474498242653,-1.59100021955763,0.314,0.612,1,"FHL3"
"LINC00520",0.00935581303063527,-2.33788348185072,0.043,0.184,1,"LINC00520"
"AC145343.2",0.00938162226328577,-0.755195398387791,0.029,0.163,1,"AC145343.2"
"GLDN",0.00938162226328577,-0.359302659186617,0.029,0.163,1,"GLDN"
"RP3-369A17.4",0.00938162226328577,-1.15557239826316,0.029,0.163,1,"RP3-369A17.4"
"UHRF1BP1",0.00938941211015739,-0.88606576124883,0.171,0.408,1,"UHRF1BP1"
"ANKRD29",0.00940155837940582,-2.60487569114221,0.114,0.306,1,"ANKRD29"
"KLHL17",0.00940155837940582,-2.54125462994604,0.114,0.306,1,"KLHL17"
"C16orf46",0.00944898230937798,-0.792072266177451,0.086,0.265,1,"C16orf46"
"SBK1",0.00953886216394374,-1.65449952679061,0.171,0.388,1,"SBK1"
"IGLV1-40",0.00956648260414574,1.86516415171085,0.129,0,1,"IGLV1-40"
"AATBC",0.00956718464351878,-1.49822860380133,0.057,0.204,1,"AATBC"
"EPHB3",0.00956905906865074,-2.2012145801339,0.071,0.245,1,"EPHB3"
"FAM81A",0.00956905906865074,-2.22140613026794,0.071,0.245,1,"FAM81A"
"CNOT6",0.00962470170059992,-1.39815651782987,0.343,0.653,1,"CNOT6"
"ATOX1",0.00966474566817592,-1.26966786495683,0.729,0.918,1,"ATOX1"
"TRAV8-6",0.00966844913818394,0.974236560035399,0.171,0.02,1,"TRAV8-6"
"POC1A",0.00968973210026727,-1.65439800850794,0.186,0.408,1,"POC1A"
"ADGRV1",0.00969270416892433,-0.494105112504008,0.029,0.163,1,"ADGRV1"
"CMYA5",0.00969270416892433,-1.78129048737143,0.029,0.163,1,"CMYA5"
"CRLF2",0.00969270416892433,-0.842132256624462,0.029,0.163,1,"CRLF2"
"NHLRC1",0.00969270416892433,-1.27481654936068,0.029,0.163,1,"NHLRC1"
"PLPP7",0.00969270416892433,-0.906172479918768,0.029,0.163,1,"PLPP7"
