"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"36",58,2.84394153701084,2.28021706884304e-10,20.3942307692308,1111,5.38527943832248e-13,"+","GO:0060429","epithelium development"
"37",106,2.01271390396521,2.37536836537244e-10,52.6652097902098,2869,5.76583543388968e-13,"+","GO:0048513","animal organ development"
"38",219,1.45811362922094,2.69599310324577e-10,150.194055944056,8182,6.72096948916481e-13,"+","GO:0050896","response to stimulus"
"39",17,10.0662525879917,3.3556109418509e-10,1.68881118881119,92,8.58550329542644e-13,"+","GO:1990266","neutrophil migration"
"40",34,4.29742569881781,3.75987577353515e-10,7.91171328671329,431,9.86649812644531e-13,"+","GO:0048514","blood vessel morphogenesis"
"41",49,3.15897435897436,3.67880805827562e-10,15.5113636363636,845,9.8951079439284e-13,"+","GO:0022603","regulation of anatomical structure morphogenesis"
"42",124,1.84867203586415,3.8474805583896e-10,67.0751748251748,3654,1.06012060258717e-12,"+","GO:0030154","cell differentiation"
"43",124,1.84715548784458,3.86119941317007e-10,67.1302447552448,3657,1.0892316129785e-12,"+","GO:0048869","cellular developmental process"
"44",16,10.7607289829512,4.76643738540699e-10,1.48688811188811,81,1.37586593818742e-12,"+","GO:0030593","neutrophil chemotaxis"
"45",43,3.39982030548068,8.5667284094417e-10,12.6477272727273,689,2.5290479461056e-12,"+","GO:0009617","response to bacterium"
"46",117,1.86420423682781,1.17161606332534e-09,62.7613636363636,3419,3.53567794482489e-12,"+","GO:0006950","response to stress"
"47",120,1.84352590443961,1.41958394519323e-09,65.0926573426573,3546,4.37712034534421e-12,"+","GO:0048731","system development"
"48",33,4.18073089700997,1.45573938728616e-09,7.89335664335664,430,4.58410356161752e-12,"+","GO:0009611","response to wounding"
"49",72,2.34026593931129,2.48273637624613e-09,30.7657342657343,1676,7.98098028183824e-12,"+","GO:0042127","regulation of cell population proliferation"
"50",71,2.34128905799608,3.46009919996021e-09,30.3251748251748,1652,1.13497972838687e-11,"+","GO:0051240","positive regulation of multicellular organismal process"
"51",36,3.70026954177898,4.81358914114341e-09,9.72902097902098,530,1.61052972642074e-11,"+","GO:0001568","blood vessel development"
"52",63,2.47797833935018,6.37778879657871e-09,25.423951048951,1385,2.17572011691985e-11,"+","GO:0043207","response to external biotic stimulus"
"53",64,2.43980139291546,7.41280440429741e-09,26.2316433566434,1429,2.57743641952216e-11,"+","GO:0009607","response to biotic stimulus"
"54",175,1.53515834675255,9.39222357634602e-09,113.994755244755,6210,3.32729825574155e-11,"+","GO:0048518","positive regulation of biological process"
"55",36,3.55924293492352,1.33814917097598e-08,10.1145104895105,551,4.82832804590167e-11,"+","GO:0001944","vasculature development"
"56",62,2.4439390806974,1.43496479056555e-08,25.3688811188811,1382,5.2717987451073e-11,"+","GO:0051707","response to other organism"
"57",48,2.81773399014778,2.51838900217423e-08,17.034965034965,928,9.41731766213548e-11,"+","GO:0072359","circulatory system development"
"58",32,3.76509307826802,3.87155360264353e-08,8.49912587412587,463,1.47313592438053e-10,"+","GO:0002009","morphogenesis of an epithelium"
"59",36,3.41662518666003,3.89380726210035e-08,10.5367132867133,574,1.50714838590777e-10,"+","GO:0048729","tissue morphogenesis"
"60",25,4.69622331691297,4.37068839313153e-08,5.32342657342657,290,1.7204047995007e-10,"+","GO:0045765","regulation of angiogenesis"
"61",66,2.29593139937968,4.88962304145605e-08,28.7465034965035,1566,1.95674739571488e-10,"+","GO:0045595","regulation of cell differentiation"
"62",23,5.05222734254992,5.45913802321242e-08,4.55244755244755,248,2.22047206874742e-10,"+","GO:0050900","leukocyte migration"
"63",120,1.72940287226001,6.41046224113992e-08,69.3881118881119,3780,2.64947268380119e-10,"+","GO:0042221","response to chemical"
"64",25,4.6010296010296,6.32341670572983e-08,5.43356643356643,296,2.65498044457593e-10,"+","GO:1901342","regulation of vasculature development"
"65",62,2.33900540825749,7.52063806082979e-08,26.506993006993,1444,3.20698992294126e-10,"+","GO:0006952","defense response"
"66",49,2.68005354752343,7.56725087248794e-08,18.2832167832168,996,3.27651090719808e-10,"+","GO:0009887","animal organ morphogenesis"
"67",161,1.53682611996963,8.68014395472148e-08,104.761363636364,5707,3.81532273808528e-10,"+","GO:0048522","positive regulation of cellular process"
"68",34,3.42364228501012,1.06669161493768e-07,9.93094405594406,541,4.7585796638301e-10,"+","GO:0034330","cell junction organization"
"69",44,2.81332439078918,1.4279331188484e-07,15.6398601398601,852,6.46377912487961e-10,"+","GO:0033993","response to lipid"
"70",78,2.04383975812547,1.63930788329073e-07,38.1634615384615,2079,7.52814746640104e-10,"+","GO:0007166","cell surface receptor signaling pathway"
"71",64,2.2435496721211,1.79793542632695e-07,28.5262237762238,1554,8.3745598156015e-10,"+","GO:1901700","response to oxygen-containing compound"
"72",50,2.57205809613742,1.82857676604e-07,19.4396853146853,1059,8.63724510627042e-10,"+","GO:0009790","embryo development"
"73",26,4.16582633053221,2.07209854567789e-07,6.24125874125874,340,9.92345298395891e-10,"+","GO:0001525","angiogenesis"
"74",18,5.90705679862306,3.57451212507641e-07,3.0472027972028,166,1.73531389657977e-09,"+","GO:0045766","positive regulation of angiogenesis"
"75",18,5.8021978021978,4.71292215698923e-07,3.10227272727273,169,2.31889497982151e-09,"+","GO:1904018","positive regulation of vasculature development"
"76",86,1.91848991848992,4.95147514166706e-07,44.8269230769231,2442,2.46875359684246e-09,"+","GO:0051128","regulation of cellular component organization"
"77",86,1.89904839114405,6.09539446727968e-07,45.2858391608392,2467,3.07908793531808e-09,"+","GO:0010033","response to organic substance"
"78",84,1.91544579321892,6.14744504323193e-07,43.854020979021,2389,3.14571090580654e-09,"+","GO:0070887","cellular response to chemical stimulus"
"79",43,2.68941009239517,7.67687866533952e-07,15.9886363636364,871,3.97870113863296e-09,"+","GO:0045597","positive regulation of cell differentiation"
"80",25,4.01741817671021,8.38251601830716e-07,6.2229020979021,339,4.39940485117479e-09,"+","GO:0002237","response to molecule of bacterial origin"
"81",28,3.54728682170543,1.51264538266619e-06,7.89335664335664,430,8.03806835898194e-09,"+","GO:0048732","gland development"
"82",35,2.96526697770866,2.05319814880177e-06,11.8033216783217,643,1.10452173589021e-08,"+","GO:0030855","epithelial cell differentiation"
"83",12,8.6015037593985,2.43643831266877e-06,1.3951048951049,76,1.3266704713738e-08,"+","GO:0002526","acute inflammatory response"
"84",79,1.92125850340136,2.43162530583259e-06,41.1188811188811,2240,1.34000213665248e-08,"+","GO:0048468","cell development"
"85",21,4.43410852713178,2.53295383988282e-06,4.73601398601399,258,1.41245867867244e-08,"+","GO:0006959","humoral immune response"
"86",44,2.52310776942356,3.07181894391776e-06,17.4388111888112,950,1.73309997491916e-08,"+","GO:0008284","positive regulation of cell population proliferation"
"87",24,3.77869529314616,5.14534169310892e-06,6.3513986013986,346,2.93672326510842e-08,"+","GO:0008544","epidermis development"
"88",23,3.90327844533452,5.47605624715132e-06,5.89248251748252,321,3.16140490552592e-08,"+","GO:0032496","response to lipopolysaccharide"
"89",23,3.89115646258503,5.73429634479994e-06,5.91083916083916,322,3.34810978604733e-08,"+","GO:0042060","wound healing"
"90",145,1.50114930046515,5.83944634942214e-06,96.5926573426573,5262,3.44781323524236e-08,"+","GO:0007154","cell communication"
"91",79,1.85821202401513,6.78227658424638e-06,42.513986013986,2316,4.04898752979348e-08,"+","GO:0002376","immune system process"
"92",30,3.10111141230686,8.06364468535943e-06,9.67395104895105,527,4.86685895855847e-08,"+","GO:0006897","endocytosis"
"93",77,1.87094855783527,9.94785197012848e-06,41.1555944055944,2242,6.06934483515022e-08,"+","GO:0048584","positive regulation of response to stimulus"
"94",16,5.25071715433161,1.21359321455617e-05,3.0472027972028,166,7.48394424773861e-08,"+","GO:0061138","morphogenesis of a branching epithelium"
"95",18,4.64725795531483,1.21560538305613e-05,3.87325174825175,211,7.57610125239997e-08,"+","GO:1901888","regulation of cell junction assembly"
"96",9,11.1428571428571,1.37375955435194e-05,0.807692307692308,44,8.65190036198818e-08,"+","GO:0035272","exocrine system development"
"97",48,2.27181333002358,1.58692355041267e-05,21.1284965034965,1151,1.00985097677642e-07,"+","GO:0051174","regulation of phosphorus metabolic process"
"98",21,3.9448275862069,1.64767618636978e-05,5.32342657342657,290,1.05932077848349e-07,"+","GO:0007162","negative regulation of cell adhesion"
"99",28,3.13854595336077,1.6615549209042e-05,8.92132867132867,486,1.07914411316352e-07,"+","GO:0045785","positive regulation of cell adhesion"
"100",13,6.43809523809524,1.77378305953163e-05,2.01923076923077,110,1.16367057635087e-07,"+","GO:0046718","symbiont entry into host cell"
"101",167,1.41090629800307,1.83093602296811e-05,118.363636363636,6448,1.21317679144381e-07,"+","GO:0051716","cellular response to stimulus"
"102",75,1.85125250825296,1.96168870605735e-05,40.5131118881119,2207,1.31268285782228e-07,"+","GO:0007399","nervous system development"
"103",13,6.32312925170068,2.1349603515137e-05,2.05594405594406,112,1.4426354143273e-07,"+","GO:0044409","symbiont entry into host"
"104",43,2.36853002070393,2.31231201513496e-05,18.1547202797203,989,1.57764514579831e-07,"+","GO:0042325","regulation of phosphorylation"
"105",32,2.80263359363038,2.53987232961509e-05,11.4178321678322,622,1.74956763504287e-07,"+","GO:0042327","positive regulation of phosphorylation"
"106",16,4.92440139897767,2.6243482735619e-05,3.24912587412587,177,1.82497485401536e-07,"+","GO:0001763","morphogenesis of a branching structure"
"107",31,2.83349312879514,3.08147345296861e-05,10.9405594405594,596,2.16307590020102e-07,"+","GO:0048598","embryonic morphogenesis"
"108",44,2.34535458018824,3.0765752865959e-05,18.7604895104895,1022,2.17982110445685e-07,"+","GO:0098542","defense response to other organism"
"109",15,5.1392632524708,3.54937423014226e-05,2.91870629370629,159,2.53809480473336e-07,"+","GO:0006909","phagocytosis"
"110",18,4.28197130380537,3.60432129796347e-05,4.20367132867133,229,2.60103222971844e-07,"+","GO:0010632","regulation of epithelial cell migration"
"111",47,2.2264182194617,4.37006018785927e-05,21.1101398601399,1150,3.18229141804356e-07,"+","GO:0019220","regulation of phosphate metabolic process"
"112",7,14.6666666666667,4.40318791027434e-05,0.477272727272727,26,3.23530175130044e-07,"+","GO:0060487","lung epithelial cell differentiation"
"113",7,14.6666666666667,4.36422164558164e-05,0.477272727272727,26,3.23530175130044e-07,"+","GO:0060479","lung cell differentiation"
"114",114,1.55958958168903,4.62007210515221e-05,73.0961538461539,3982,3.45527927565015e-07,"+","GO:0048583","regulation of response to stimulus"
"115",138,1.4714649218466,4.92287643345749e-05,93.7840909090909,5109,3.7140378524412e-07,"+","GO:0023052","signaling"
"116",19,3.98095238095238,4.92183346235364e-05,4.77272727272727,260,3.74554012748818e-07,"+","GO:0044403","biological process involved in symbiotic interaction"
"117",11,7.13378684807256,5.03354125292074e-05,1.54195804195804,84,3.86357230592224e-07,"+","GO:0007492","endoderm development"
"118",19,3.95056343147946,5.44157055938848e-05,4.80944055944056,262,4.21246031626216e-07,"+","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules"
"119",52,2.10457793815892,5.72320961062693e-05,24.708041958042,1346,4.4680308578666e-07,"+","GO:0022008","neurogenesis"
"120",8,11.1746031746032,5.69082588620668e-05,0.715909090909091,39,4.48008335855673e-07,"+","GO:0060428","lung epithelium development"
"121",40,2.36595832687038,5.81926193003381e-05,16.9064685314685,921,4.61937081633597e-07,"+","GO:0043069","negative regulation of programmed cell death"
"122",12,6.28571428571429,5.82390058585493e-05,1.90909090909091,104,4.66126006346718e-07,"+","GO:0010631","epithelial cell migration"
"123",21,3.60883280757098,5.78255418279795e-05,5.81905594405594,317,4.6661035523463e-07,"+","GO:0060562","epithelial tube morphogenesis"
"124",5,27.2380952380952,5.83017879918616e-05,0.183566433566434,10,4.74278141506976e-07,"+","GO:0098883","synapse pruning"
"125",17,4.28747795414462,6.7088262907358e-05,3.96503496503496,216,5.50156325094781e-07,"+","GO:0060541","respiratory system development"
"126",16,4.53968253968254,6.687096569428e-05,3.52447552447552,192,5.5276137751619e-07,"+","GO:0002064","epithelial cell development"
"127",12,6.10947930574099,7.63626688610867e-05,1.96416083916084,107,6.36230331651119e-07,"+","GO:0090132","epithelium migration"
"128",56,2.00569800569801,8.55351458335467e-05,27.9204545454545,1521,7.18264033765924e-07,"+","GO:0043067","regulation of programmed cell death"
"129",43,2.24160401002506,8.48868582902486e-05,19.1826923076923,1045,7.18389078228831e-07,"+","GO:0006915","apoptotic process"
"130",14,5.08444444444444,8.52431118116053e-05,2.7534965034965,150,7.26996295710076e-07,"+","GO:0051701","biological process involved in interaction with host"
"131",14,5.08444444444444,8.45924010344175e-05,2.7534965034965,150,7.26996295710076e-07,"+","GO:0019730","antimicrobial humoral response"
"132",9,8.75510204081633,8.79270547186866e-05,1.02797202797203,56,7.61423028463336e-07,"+","GO:0001706","endoderm formation"
"133",45,2.19662058371736,8.96499958635086e-05,20.486013986014,1116,7.82224591605763e-07,"+","GO:0051241","negative regulation of multicellular organismal process"
"134",33,2.56816326530612,9.14090160835287e-05,12.8496503496503,700,8.03569386288319e-07,"+","GO:0010562","positive regulation of phosphorus metabolic process"
"135",33,2.56816326530612,9.07319122606878e-05,12.8496503496503,700,8.03569386288319e-07,"+","GO:0045937","positive regulation of phosphate metabolic process"
"136",53,2.04623536161453,9.31223666443429e-05,25.9012237762238,1411,8.30849692555969e-07,"+","GO:0009719","response to endogenous stimulus"
"137",10,7.46249184605349,9.53760806568215e-05,1.34003496503496,73,8.5721465918681e-07,"+","GO:0043542","endothelial cell migration"
"138",20,3.58395989974937,0.000107914042721575,5.58041958041958,304,9.76982083289205e-07,"+","GO:0033674","positive regulation of kinase activity"
"139",22,3.31987864397837,0.000111535083821433,6.62674825174825,361,1.01708171955516e-06,"+","GO:0050678","regulation of epithelial cell proliferation"
"140",15,4.59069020866774,0.00011812642568321,3.26748251748252,178,1.08493732176405e-06,"+","GO:0019058","viral life cycle"
"141",7,12.3010752688172,0.000129181653062694,0.569055944055944,31,1.19494935917076e-06,"+","GO:0010575","positive regulation of vascular endothelial growth factor production"
"142",20,3.53741496598639,0.000128493704903586,5.65384615384615,308,1.19701542323094e-06,"+","GO:0042742","defense response to bacterium"
"143",12,5.734335839599,0.000134678629596695,2.09265734265734,114,1.26346808583136e-06,"+","GO:0090130","tissue migration"
"144",26,2.90837977901633,0.000138567895732349,8.93968531468531,487,1.30904526572579e-06,"+","GO:0022407","regulation of cell-cell adhesion"
"145",32,2.54487313173445,0.000151718125955115,12.5743006993007,685,1.44322825319764e-06,"+","GO:0009792","embryo development ending in birth or egg hatching"
"146",22,0.43002374972235,0.000151370074754641,51.159965034965,2787,1.4498478589633e-06,"-",NA,"UNCLASSIFIED"
"147",356,1.08921784945374,0.000150340346355341,326.840034965035,17805,1.44984785896708e-06,"+","GO:0008150","biological_process"
"148",54,1.99303135888502,0.000149355426323598,27.0944055944056,1476,1.45014781184101e-06,"+","GO:0042981","regulation of apoptotic process"
"149",19,3.63174603174603,0.000153467156134179,5.23164335664336,285,1.50013817909812e-06,"+","GO:0043588","skin development"
"150",16,4.21072003680699,0.000152998797024238,3.79982517482517,207,1.50559729407831e-06,"+","GO:0071219","cellular response to molecule of bacterial origin"
"151",25,2.96066252587992,0.000154097764789422,8.44405594405595,460,1.52652118895248e-06,"+","GO:0048568","embryonic organ development"
"152",17,3.97465767422849,0.000158168108802732,4.2770979020979,233,1.5772192178715e-06,"+","GO:0071216","cellular response to biotic stimulus"
"153",39,2.31182962847816,0.00015968929518207,16.8697552447552,919,1.60286440745633e-06,"+","GO:0051093","negative regulation of developmental process"
"154",8,9.47412008281573,0.000168127768248238,0.844405594405594,46,1.69859452274674e-06,"+","GO:0035987","endodermal cell differentiation"
"155",14,4.67893660531697,0.00019431215159476,2.99213286713287,163,1.97588292968496e-06,"+","GO:0030307","positive regulation of cell growth"
"156",137,1.43303342842513,0.00020352619863953,95.6013986013986,5208,2.08292901579523e-06,"+","GO:0048519","negative regulation of biological process"
"157",31,2.54331612162937,0.000208379572684084,12.1888111888112,664,2.14626995416921e-06,"+","GO:0043009","chordate embryonic development"
"158",38,2.31554277191861,0.000218516737991892,16.4108391608392,894,2.26501637490775e-06,"+","GO:0043066","negative regulation of apoptotic process"
"159",15,4.32350718065004,0.000220913576638948,3.46940559440559,189,2.30435338749542e-06,"+","GO:0030324","lung development"
"160",7,11.2156862745098,0.000222111262001541,0.624125874125874,34,2.33141782590347e-06,"+","GO:0010574","regulation of vascular endothelial growth factor production"
"161",43,2.14120309915557,0.000230569072082403,20.0821678321678,1094,2.43532248279649e-06,"+","GO:0012501","programmed cell death"
"162",14,4.59437751004016,0.000230828982809155,3.0472027972028,166,2.45321099620043e-06,"+","GO:0001906","cell killing"
"163",60,1.86349568333605,0.000230985780753229,32.1975524475524,1754,2.47003098227228e-06,"+","GO:0010647","positive regulation of cell communication"
"164",60,1.86137325089489,0.000234632817467959,32.2342657342657,1756,2.52442314929773e-06,"+","GO:0023056","positive regulation of signaling"
"165",31,2.52054015636105,0.000238558520987554,12.298951048951,670,2.58231030393928e-06,"+","GO:0045596","negative regulation of cell differentiation"
"166",27,2.73393520977164,0.000242010435050184,9.87587412587413,538,2.63555285825169e-06,"+","GO:0046903","secretion"
"167",9,7.54285714285714,0.000253569099680985,1.19318181818182,65,2.77806466225313e-06,"+","GO:1905330","regulation of morphogenesis of an epithelium"
"168",12,5.31475029036005,0.00025750129092885,2.25786713286713,123,2.83803823893242e-06,"+","GO:0001704","formation of primary germ layer"
"169",36,2.31266846361186,0.000267955430809573,15.5664335664336,848,2.97083696167538e-06,"+","GO:0014070","response to organic cyclic compound"
"170",15,4.2339008142117,0.000267961313713058,3.54283216783217,193,2.98848148863215e-06,"+","GO:0030323","respiratory tube development"
"171",5,19.4557823129252,0.000316090520485845,0.256993006993007,14,3.54598694502916e-06,"+","GO:0150146","cell junction disassembly"
"172",15,4.16909620991254,0.000320394157912489,3.5979020979021,196,3.61528538745313e-06,"+","GO:0071222","cellular response to lipopolysaccharide"
"173",43,2.13340272356666,0.000355530513180569,20.1555944055944,1098,4.03508356493068e-06,"+","GO:0008219","cell death"
"174",51,1.97321428571429,0.000358799863450773,25.8461538461539,1408,4.09572762844811e-06,"+","GO:0050790","regulation of catalytic activity"
"175",7,10.3063063063063,0.000370652469869118,0.679195804195804,37,4.25534227035988e-06,"+","GO:0014002","astrocyte development"
"176",11,5.60035603026257,0.000383115678765036,1.96416083916084,107,4.42356225563513e-06,"+","GO:0022612","gland morphogenesis"
"177",13,4.69000315357931,0.000384758080479135,2.77185314685315,151,4.46776751589627e-06,"+","GO:0010634","positive regulation of epithelial cell migration"
"178",66,1.77289377289377,0.000387804156097668,37.2272727272727,2028,4.52857966183723e-06,"+","GO:0032879","regulation of localization"
"179",15,4.08571428571429,0.000394523135405116,3.67132867132867,200,4.6329227342069e-06,"+","GO:0001667","ameboidal-type cell migration"
"180",127,1.44465988525291,0.00040565736800627,87.909965034965,4789,4.79028578633658e-06,"+","GO:0007165","signal transduction"
"181",30,0.497045533541884,0.00041060978255423,60.3566433566434,3288,4.87570495586929e-06,"-","GO:0034641","cellular nitrogen compound metabolic process"
"182",32,2.43809523809524,0.00041429349884458,13.125,715,4.94662578165149e-06,"+","GO:0098657","import into cell"
"183",43,2.0952380952381,0.000414891415026944,20.5227272727273,1118,4.9809833333288e-06,"+","GO:0051130","positive regulation of cellular component organization"
"184",7,10.0350877192982,0.000425355522636731,0.697552447552448,38,5.13451526373801e-06,"+","GO:0035633","maintenance of blood-brain barrier"
"185",13,4.62869592281357,0.000425664678886212,2.80856643356643,153,5.16617238036798e-06,"+","GO:0002687","positive regulation of leukocyte migration"
"186",26,2.68762989066594,0.000450681211423661,9.67395104895105,527,5.49935743126687e-06,"+","GO:0043549","regulation of kinase activity"
"187",14,4.26070763500931,0.000483395621111305,3.28583916083916,179,5.93026183479722e-06,"+","GO:0045216","cell-cell junction organization"
"188",13,4.5689708141321,0.000483186375077398,2.84527972027972,155,5.95939372266291e-06,"+","GO:0002274","myeloid leukocyte activation"
"189",20,3.17645425517146,0.000494642446913857,6.29632867132867,343,6.1331379955861e-06,"+","GO:0050808","synapse organization"
"190",37,2.20768789443488,0.000526305780975672,16.7596153846154,913,6.56026362168718e-06,"+","GO:0001932","regulation of protein phosphorylation"
"191",18,3.41662518666003,0.000529270159122656,5.26835664335664,287,6.63193599635422e-06,"+","GO:0034329","cell junction assembly"
"192",312,1.13704652318514,0.000530609158650534,274.395104895105,14948,6.68352413966427e-06,"+","GO:0009987","cellular process"
"193",37,2.20045747556665,0.000551841990692034,16.8146853146853,916,6.98717471649693e-06,"+","GO:0140546","defense response to symbiont"
"194",21,3.04255319148936,0.000549301404374289,6.9020979020979,376,6.99104326239008e-06,"+","GO:0051347","positive regulation of transferase activity"
"195",32,2.36853002070393,0.000576586034855286,13.5104895104895,736,7.3761252244821e-06,"+","GO:0001775","cell activation"
"196",9,6.71624266144814,0.000576687486410239,1.34003496503496,73,7.41525600842399e-06,"+","GO:0001570","vasculogenesis"
"197",31,2.4263820470717,0.000587524163059963,12.7762237762238,696,7.59314177804978e-06,"+","GO:0000902","cell morphogenesis"
"198",54,1.87609329446064,0.000604565363310162,28.7832167832168,1568,7.8530434911377e-06,"+","GO:0009967","positive regulation of signal transduction"
"199",6,12.1058201058201,0.000601633899330736,0.495629370629371,27,7.85443455794899e-06,"+","GO:0060441","epithelial tube branching involved in lung morphogenesis"
"200",95,1.54900870854178,0.000603549656303531,61.3295454545455,3341,7.91904029788796e-06,"+","GO:0031325","positive regulation of cellular metabolic process"
"201",36,2.21848739495798,0.000622517427983707,16.2272727272727,884,8.20875175652595e-06,"+","GO:0043085","positive regulation of catalytic activity"
"202",41,2.11708417964342,0.000634806466442417,19.3662587412587,1055,8.41244546489328e-06,"+","GO:1901701","cellular response to oxygen-containing compound"
"203",14,4.12252252252252,0.000651014159604904,3.39597902097902,185,8.66993862099295e-06,"+","GO:0031589","cell-substrate adhesion"
"204",12,4.77163712200209,0.000651248775856911,2.51486013986014,137,8.71578759265302e-06,"+","GO:0048754","branching morphogenesis of an epithelial tube"
"205",7,9.30081300813008,0.000648665248758338,0.752622377622378,41,8.7237667122915e-06,"+","GO:0006953","acute-phase response"
"206",13,4.39869860987873,0.000667587962644961,2.95541958041958,161,9.02205079740615e-06,"+","GO:0031099","regeneration"
"207",27,2.55357142857143,0.000678167935020083,10.5734265734266,576,9.20952322699975e-06,"+","GO:0001934","positive regulation of protein phosphorylation"
"208",28,2.49645390070922,0.000699117856361669,11.2159090909091,611,9.5398880878585e-06,"+","GO:0045321","leukocyte activation"
"209",28,2.49645390070922,0.000695772794847976,11.2159090909091,611,9.5398880878585e-06,"+","GO:0048871","multicellular organismal-level homeostasis"
"210",16,0.399825251201398,0.000694942066369883,40.0174825174825,2180,9.57408869236209e-06,"-","GO:0090304","nucleic acid metabolic process"
"211",21,2.97916666666667,0.000695919989221835,7.04895104895105,384,9.63321640922438e-06,"+","GO:0019221","cytokine-mediated signaling pathway"
"212",103,1.50875171256994,0.000724699846090543,68.2683566433566,3719,1.00791423847796e-05,"+","GO:0009893","positive regulation of metabolic process"
